1,0.083598,0.41597,0.54983,0.35549,0.33532,0.24165,-0.13018,-0.2827,0.06221,-0.14815,-0.28462,-0.2311,0.31681,-0.14124,-0.26385,-0.38092,0.41622,-0.23517,-0.58889,-0.54691,0.39508,0.65445,0.73361,0.55304,-1.3053,-1.4462,-0.030791,-0.19583,0.6261,0.47182,-0.44337
2,-0.64446,-0.61298,0.049165,0.040227,-0.25164,-0.21097,-0.46212,-0.35641,-0.30204,-0.31006,-0.25756,-0.19198,-0.13586,-0.090754,-0.31216,-0.41915,-0.19924,-0.12174,-0.16302,-0.45085,-0.24745,-0.20993,-0.15918,0.088252,-0.047156,-0.26904,-0.5075,-0.42104,-1.3261,-0.76381,-0.040753
3,-0.59739,-0.72496,-1.7336,-0.57644,-0.86809,-0.41745,-0.40579,-0.28785,-0.53838,-0.47335,0.013268,-0.10741,-0.16436,-0.21532,-0.30796,-0.33344,-0.26499,-0.16035,-1.0444,-0.51081,-0.29728,-0.46129,-0.59559,-0.99099,-0.8088,-2.4499,-1.5389,-1.0047,-1.4616,-1.5991,-1.1565
4,-0.6352,-1.7641,0.67902,2.193,0.29637,0.042376,-0.21432,-0.37163,0.028667,-1.9842,-1.3427,-0.26692,0.76287,0.13464,0.24674,0.22953,0.62486,-0.20244,0.44842,-0.39859,-0.61131,0.77331,0.12822,0.11016,1.3836,-0.8565,-1.5815,-1.439,-2.6473,-2.8201,1.6638
5,0.35262,0.16318,0.31568,0.21551,0.097239,-0.0080691,0.24285,0.42563,0.32671,-0.28324,-0.18403,0.034484,0.88291,1.0994,0.67693,0.87589,0.82192,1.0584,0.32365,0.01608,0.71684,0.77615,0.09787,0.23677,-0.61857,-1.5831,0.28563,0.77606,-1.0733,-0.83938,0.27589
6,0.59733,1.1708,0.62364,-0.21264,-0.3388,0.17229,0.24736,0.6569,0.1433,-0.42252,0.037199,0.27425,0.5861,1.135,0.50738,0.66394,0.65901,1.2947,0.15831,-0.10206,1.2353,0.27537,0.3354,-0.019323,-0.81582,-0.2681,0.58643,0.50224,2.2227,1.0475,-0.33436
7,0.19155,-2.1007,-1.6388,-0.66711,-0.93341,-0.7546,-0.23155,-0.20146,-0.59039,-1.0506,-0.69412,-0.47196,0.077482,0.22369,0.08633,0.21984,0.059977,0.045688,-1.8408,-2.1095,-0.54271,-0.53863,0.21804,0.048613,-2.356,-2.3072,-2.3331,-1.9567,-3.932,-2.556,-1.0678
8,-0.098106,-0.53265,-0.68506,-0.68097,-1.321,-0.58269,0.22513,0.20076,-0.49917,-0.67606,-0.60033,-0.021969,0.28304,0.71193,0.24052,0.37088,0.17027,0.63513,-0.13603,0.12011,0.58228,-0.42137,0.22749,-1.5744,-1.7847,-1.2905,-0.82362,-1.0124,-1.5706,-1.3571,-1.3967
9,-0.30703,-0.25907,-0.26626,-0.51073,0.034513,0.19298,0.013247,-0.20868,0.15312,0.58761,0.55527,-0.012336,-0.001551,0.19132,-0.034875,-0.12928,-0.049503,-0.0026229,0.51007,-0.74723,-0.083675,0.099947,0.064618,-1.0579,-0.15777,-1.8652,-0.17668,0.15684,-0.523,-2.2069,-0.96454
10,0.41922,-0.56758,1.2712,0.92129,-0.14884,0.28628,0.08072,0.46151,0.32476,0.05571,0.14059,-0.14936,0.43264,0.51127,0.64981,0.95553,0.50462,0.84954,0.25074,0.39425,0.54444,0.36889,0.39991,0.26128,0.19796,-0.61761,-0.30391,-0.022931,0.48875,-0.85069,1.0868
